month,cbot_corn_close_last,cbot_corn_close_mean,cbot_corn_monthly_return,cbot_corn_trading_days,cbot_corn_open_first,cbot_corn_high_max,cbot_corn_low_min,cbot_corn_成交量_sum,dce_corn_close_last,dce_corn_close_mean,dce_corn_monthly_return,dce_corn_trading_days,dce_corn_open_first,dce_corn_high_max,dce_corn_low_min,dce_corn_settlement_last,dce_corn_主力成交量_lots_one_side_sum,dce_corn_主力成交额_ten_thousand_yuan_one_side_sum,dce_corn_主力持仓量_lots_one_side_last,dce_corn_主力前结算价_元_吨_last,domestic_wheat_郑商所普麦结算价_元每吨_last,domestic_wheat_郑商所普麦结算价_元每吨_mean,domestic_wheat_郑商所普麦结算价_元每吨_monthly_return,domestic_wheat_郑商所强麦结算价_元每吨_last,domestic_wheat_郑商所强麦结算价_元每吨_mean,domestic_wheat_郑商所强麦结算价_元每吨_monthly_return,domestic_wheat_原国内现货价格_元每吨_last,domestic_wheat_原国内现货价格_元每吨_mean,domestic_wheat_原国内现货价格_元每吨_monthly_return,domestic_wheat_国内现货发布价_元每吨_last,domestic_wheat_国内现货发布价_元每吨_mean,domestic_wheat_国内现货发布价_元每吨_monthly_return,domestic_wheat_国内现货价格_补全_元每吨_last,domestic_wheat_国内现货价格_补全_元每吨_mean,domestic_wheat_国内现货价格_补全_元每吨_monthly_return,domestic_wheat_国内普麦期货价格_补全_元每吨_last,domestic_wheat_国内普麦期货价格_补全_元每吨_mean,domestic_wheat_国内普麦期货价格_补全_元每吨_monthly_return,domestic_wheat_国内强麦期货价格_补全_元每吨_last,domestic_wheat_国内强麦期货价格_补全_元每吨_mean,domestic_wheat_国内强麦期货价格_补全_元每吨_monthly_return,domestic_wheat_郑商所普麦成交量_sum,domestic_wheat_郑商所强麦成交量_sum,domestic_wheat_郑商所普麦持仓量_last,domestic_wheat_郑商所强麦持仓量_last,domestic_wheat_observation_days,corn_import_年份,corn_import_月份,corn_import_商品大类编码,corn_import_进口数量_千克,corn_import_进口金额_人民币,corn_import_unit_price_yuan_per_kg,weather_内蒙古自治区_precipitation_sum_mm,weather_内蒙古自治区_precipitation_mean_mm,weather_内蒙古自治区_temperature_mean_c,weather_内蒙古自治区_temperature_min_c,weather_内蒙古自治区_temperature_max_c,weather_内蒙古自治区_grid_point_count_last,weather_吉林_precipitation_sum_mm,weather_吉林_precipitation_mean_mm,weather_吉林_temperature_mean_c,weather_吉林_temperature_min_c,weather_吉林_temperature_max_c,weather_黑龙江_precipitation_sum_mm,weather_黑龙江_precipitation_mean_mm,weather_黑龙江_temperature_mean_c,weather_黑龙江_temperature_min_c,weather_黑龙江_temperature_max_c,dce_corn_close_current_month_ret,pca_001,pca_002,pca_003,pca_004,pca_005,pca_006,pca_007,pca_008,pca_009,pca_010,pca_011,pca_012,pca_013,pca_014,pca_015,pca_016,pca_017,pca_018,pca_019,pca_020,pca_021,pca_022,pca_023,pca_024,pca_025,pca_026,pca_027,pca_028,pca_029,pca_030,pca_031,pca_032,dce_corn_close_next_month,dce_corn_close_next_month_ret,dce_corn_close_next_month_direction,spike
2024-03,442.25,430.1071428571428,0.029685681024447,21,415.5,448.0,409.25,1613471,2415,2427.333333333333,-0.019090171,21,2462,2473,2381,2415,9723713,23623334.210000005,0,2400,3122,3122.0,0.0,3198,3198.0,0.0,2720.0,2754.095238095238,-0.03064861,2720.0,2754.095238095238,-0.03064861,2720.0,2755.483870967742,-0.03064861,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2024,3,1005,1657684940,3752291516,2.263573388076989,7.493,0.2417096774193548,-2.425516129,-13.661,4.341,417,12.370000000000005,0.3990322580645162,-2.663774194,-14.18,5.099,18.749,0.6048064516129031,-7.345225806,-17.427,1.447,-0.019090171,-0.38557687,0.11235013,-0.07945127,0.06579937,-0.026446959,-0.009745482,0.06465331,-0.20235448,-0.05416849,-0.016237773,-0.06507236,0.056329466,0.056708697,0.13333406,-0.083619915,-0.010009246,0.08856418,0.0048274035,-0.11466313,0.0066866693,0.0049851704,0.025762515,0.00805075,-0.05064524,0.0065045464,-0.0049637565,0.0038770072,0.09449711,0.027787928,-0.05823342,-0.036703102,-0.04105152,2388,-0.011180124,0,0.0
2024-04,446.75,437.70454545454544,0.010175240248728,22,441.75,454.25,424.5,4173349,2388,2409.15,-0.011180124,20,2410,2443,2375,2386,6834641,16465167.990000002,760220,2387,3122,3122.0,0.0,3198,3198.0,0.0,2616.0,2680.9,-0.038235294,2616.0,2680.9,-0.038235294,2616.0,2685.133333333333,-0.038235294,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,30,2024,4,1005,1179001757,2271345144,1.9264985234453729,22.092,0.7364,7.923066666666666,2.828,13.009,417,25.66,0.8553333333333334,8.565766666666667,-0.102,14.914,30.629,1.0209666666666668,5.684099999999998,-3.676,12.38,-0.011180124,-0.37394357,0.15853329,-0.12042326,0.020452712,0.0078009637,-0.0507789,0.22646704,-0.15717976,-0.0024892958,-0.0045616156,-0.033821013,0.14577848,-0.09124135,0.03645031,0.018262496,0.06474027,-0.06414118,0.01986421,-0.061221126,0.026089264,0.045792,0.031798158,-0.06552298,0.012286814,0.050916284,-0.011417675,0.016859064,0.024496058,-0.016465979,-0.031544033,0.029292436,-0.037864964,2457,0.0288944723618089,1,0.0
2024-05,446.25,455.95454545454544,-0.001119194,22,446.75,473.25,441.0,2937961,2457,2453.45,0.0288944723618089,20,2395,2483,2388,2457,7588434,18608148.21,555076,2458,3122,3122.0,0.0,3198,3198.0,0.0,2522.0,2557.4,-0.035932722,2522.0,2557.4,-0.035932722,2522.0,2566.1935483870966,-0.035932722,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2024,5,1005,1023706605,1754296435,1.713671110874585,27.414,0.8843225806451612,15.693032258064516,10.902,21.61,417,124.55900000000004,4.018032258064517,13.634258064516128,9.566,18.533,74.57000000000001,2.405483870967742,11.51877419354839,8.747,15.122,0.0288944723618089,0.18097848,0.37797594,-0.0032868667,-0.1472677,0.3463263,0.037156407,0.24079445,-0.03347923,0.011823004,0.029313568,-0.046826657,-0.04619718,-0.020627795,-0.04339214,0.020991053,0.091575466,0.035429753,0.001100035,-0.14925745,-0.07589608,-0.05321117,0.046473615,0.010348951,-0.025382956,-0.07371137,-0.02158352,0.035420973,-0.035826106,0.004448576,-0.049959432,-0.11254451,-0.03835374,2509,0.0211640211640211,1,1.0
2024-06,407.5,442.5131578947368,-0.086834734,19,445.75,460.5,399.5,4123077,2509,2479.5789473684213,0.0211640211640211,19,2457,2520,2448,2510,7244533,17996693.3,0,2513,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2471.368421052632,-0.024583664,2460.0,2471.368421052632,-0.024583664,2460.0,2473.0,-0.024583664,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,30,2024,6,1005,906515561,1566508687,1.728054932969871,53.152,1.7717333333333334,20.5426,16.875,24.579,417,113.737,3.791233333333333,19.21233333333333,12.15,23.294,152.70700000000002,5.090233333333334,17.092399999999998,14.576,21.973,0.0211640211640211,0.1877593,-0.03379589,0.30528674,-0.16583177,0.13820031,-0.011760189,-0.21168806,-0.14493266,-0.1072074,-0.12946025,0.0014395888,0.012435907,-0.105746865,0.03285923,0.095230035,0.07199417,-0.08081622,-0.03225252,0.0007673181,-0.17232418,0.06253222,-0.0039458736,-0.039199598,-0.01054451,0.06364672,-0.0029005758,0.07706169,0.018734029,-0.04943603,-0.017996676,-0.07287042,0.061729517,2351,-0.062973296,0,1.0
2024-07,399.75,406.7613636363636,-0.019018405,22,407.5,423.75,390.75,3487208,2351,2408.0,-0.062973296,23,2506,2510,2320,2342,9742592,23473802.14,626333,2344,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2498.6,2479.696,0.015691056910569,2498.6,2475.8838709677416,0.015691056910569,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2024,7,1005,1093438108,1908921263,1.745797269213156,89.47399999999999,2.8862580645161287,23.83432258064516,21.017,25.672,417,293.399,9.464483870967742,22.72529032258064,19.362,24.793,120.71500000000002,3.8940322580645166,22.184096774193552,19.301,24.44,-0.062973296,0.17559366,0.23960975,-0.19427522,-0.17688307,0.06679792,0.036504988,0.1605262,0.06541261,0.17893326,-0.099158995,0.09253256,0.2669618,0.09961491,-0.0010289584,-0.024809062,0.089521885,0.073508695,-0.11553299,-0.10042776,-0.03979407,-0.08518378,0.054485284,0.03509894,-0.09891555,0.05867549,0.063580416,-0.031128228,0.14797154,-0.048872624,-0.13191772,0.047045417,-0.03446521,2338,-0.005529562,0,0.0
2024-08,401.0,397.4431818181818,0.0031269543464664,22,399.75,409.0,385.0,4416779,2338,2302.0454545454545,-0.005529562,22,2347,2357,2245,2336,8644270,19904810.83,0,2341,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2493.4,2496.871428571428,-0.002081165,2493.4,2494.53870967742,-0.002081165,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2024,8,1005,380741478,670027480,1.759796393919551,121.21800000000002,3.9102580645161296,21.26422580645161,18.208,23.966,417,163.47599999999997,5.273419354838709,22.83458064516129,18.503,25.203,139.054,4.485612903225807,20.95325806451613,16.122,24.288,-0.005529562,0.23379418,0.3809004,-0.05169157,-0.13780414,0.07605038,-0.14891103,0.13515916,-0.011255189,0.08087859,0.021069033,-0.152597,0.022285592,-0.061149366,-0.022876956,-0.101715036,0.059789654,-0.051415462,-0.07148294,-0.05751798,-0.047625005,-0.016137322,0.07212367,-0.035754763,-0.024858212,-0.004672481,0.012583322,0.037321515,0.056086965,0.0055117677,0.006111289,-0.076884024,0.0041952194,2247,-0.038922156,0,0.0
2024-09,424.75,405.0125,0.0592269326683292,20,400.5,427.75,377.0,2830906,2247,2211.2105263157896,-0.038922156,19,2341,2347,2105,2226,9772778,21630074.37,550629,2192,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2442.9,2472.2,-0.020253469,2442.9,2477.6766666666667,-0.020253469,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,30,2024,9,1005,313098219,558686149,1.7843798370504305,85.714,2.857133333333333,13.9682,3.814,19.556,417,70.34500000000001,2.3448333333333338,15.098900000000002,9.083,20.182,56.456,1.8818666666666668,13.215333333333332,7.372,18.328,-0.038922156,0.01912704,0.07307232,-0.08965772,-0.021097975,-0.044272304,-0.2203755,0.13828327,-0.24799146,-0.051146485,0.032198336,0.093269356,0.1677844,0.12999746,0.11448457,-0.027640335,0.08089863,-0.10634665,-0.09092288,0.13574399,-0.15183006,-0.10567945,-0.030881437,0.07847543,0.012772249,-0.004168618,-0.081319936,-0.028439624,-0.020353807,0.039259195,0.04608392,-0.043641973,0.046816155,2248,0.0004450378282154,1,0.0
2024-10,410.75,416.1195652173913,-0.032960565,23,423.5,434.25,399.0,5159302,2248,2214.833333333333,0.0004450378282154,18,2245,2254,2161,2245,9235319,20440931.6,891715,2236,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2468.1,2460.4166666666665,0.0103156084980964,2468.1,2456.238709677419,0.0103156084980964,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2024,10,1005,250657613,439796626,1.754571188707522,20.102,0.6484516129032258,5.33483870967742,-0.53,10.905,417,37.841,1.2206774193548386,6.646354838709678,-2.74,13.886,30.544,0.9852903225806452,3.772774193548387,-4.127,10.755,0.0004450378282154,-0.30771366,-0.22624041,-0.06774664,0.0027379524,0.0005991844,-0.21931617,0.0074434015,-0.0057815635,-0.08278797,0.05574868,-0.01912079,0.04072136,-0.08964097,0.07273139,0.09356689,0.07387588,-0.08498729,-0.08411293,-0.09862393,-0.07519603,0.047535904,0.049546994,-0.04964081,-0.052335933,-0.033406157,0.026354127,-0.016046423,0.058050323,-0.009610244,-0.036234356,-0.019888846,-0.026016276,2163,-0.037811388,0,1.0
2024-11,433.0,428.6625,0.054169202678028,20,410.75,442.25,410.5,4615617,2163,2200.190476190476,-0.037811388,21,2250,2250,2158,2167,10445353,22997863.8,0,2181,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2450.1,2460.44,-0.007293059,2450.1,2460.3700000000003,-0.007293059,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,30,2024,11,1005,295709958,544524664,1.841414701360852,13.573,0.4524333333333333,-2.789733333,-11.219,3.559,417,36.35099999999999,1.2116999999999998,-1.732533333,-10.777,6.841,40.98,1.366,-6.286333333,-14.392,2.087,-0.037811388,0.16777037,-0.15298392,0.25035456,-0.008534443,-0.038335335,-0.181356,0.06762172,-0.012094772,-0.117569685,0.13223752,-0.05175463,0.01664314,-0.14063525,-0.024006171,0.06788196,0.050392494,0.1110253,-0.043007586,-0.046964888,-0.0300885,0.023928268,0.004212788,0.048691142,-0.17567372,0.0853313,-0.045611687,-0.0027482102,0.0080459,-0.056493744,0.014282332,-0.0015370203,-0.0038344937,2229,0.030513176144244,1,0.0
2024-12,458.5,443.02272727272725,0.0588914549653578,22,433.0,459.0,426.25,3454140,2229,2177.0,0.030513176144244,22,2160,2247,2035,2230,11804757,25553058.24,1107047,2235,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2397.1,2429.795238095238,-0.02163177,2397.1,2429.6000000000004,-0.02163177,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2024,12,1005,343161534,670613535,1.9542211715372504,2.665,0.0859677419354838,-13.58277419,-16.885,-9.619,417,2.859,0.0922258064516129,-12.77725806,-16.219,-5.77,8.136999999999999,0.2624838709677419,-19.45125806,-22.939,-14.846,0.030513176144244,-0.18263178,0.17080732,0.014983342,0.019104142,-0.10914562,-0.098484814,0.075366944,0.11623431,-0.23749554,0.12763548,-0.1709996,-0.015904175,-0.010148668,0.13628745,0.003248209,-0.002988411,-0.011441934,-0.01474461,-0.05569788,-0.08539249,-0.046076905,0.0073515098,-0.017651264,-0.043345105,0.04027729,-0.017775472,0.047484696,0.00085487,-0.012567014,0.006889784,-0.029071474,-0.018642562,2283,0.0242261103633916,1,1.0
2025-01,482.0,474.57954545454544,0.0512540894220283,22,458.75,497.5,449.25,5282119,2283,2260.111111111112,0.0242261103633916,18,2231,2298,2209,2277,9394314,21220260.14,0,2270,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2397.8,2394.3083333333334,0.0002920195235911,2397.8,2395.8387096774195,0.0002920195235911,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2025,1,1005,99698393,200099758,2.007050986268154,5.245,0.1691935483870967,-13.57577419,-16.95,-8.914,417,10.103,0.3259032258064516,-13.16570968,-20.154,-7.38,7.078999999999999,0.2283548387096773,-19.53232258,-26.224,-14.247,0.0242261103633916,-0.20137273,-0.2071211,-0.053332664,-0.017332416,0.1322849,0.027786411,0.17176756,0.13116407,-0.098844886,0.047274143,-0.0030651763,-0.014575163,0.025639001,0.050609555,-0.0006710975,-0.062324487,0.028367275,-0.05715054,0.05152404,0.051622972,0.039335873,-0.052154,0.004644459,0.026178304,0.019879954,0.038170945,0.0027013794,0.071620636,0.05779312,0.03803796,0.018629976,0.05181773,2292,0.0039421813403417,1,1.0
2025-02,469.5,494.5131578947368,-0.02593361,19,476.75,518.75,469.0,4821559,2292,2288.833333333333,0.0039421813403417,18,2295,2325,2260,2294,10487929,24006586.29,1425075,2283,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2434.3,2410.7714285714287,0.015222287096505,2434.3,2405.089285714286,0.015222287096505,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,28,2025,2,1005,77155343,147707024,1.9144108269987208,1.616,0.0577142857142857,-12.65,-19.163,-3.146,417,2.2840000000000003,0.0815714285714285,-12.08971429,-19.933,0.357,6.087,0.2173928571428571,-16.54382143,-23.873,-6.855,0.0039421813403417,0.18432535,-0.30222794,-0.21940729,-0.14443232,0.09237245,0.07261804,0.109281674,-0.003684677,0.032388363,0.06509502,0.0279199,0.05562817,-0.021154616,0.016839735,0.0068017365,-0.14067268,-0.15898128,0.0658333,0.10194881,0.014328885,0.05805322,-0.054289844,-0.015095405,-0.042774618,0.049866464,0.00096716144,-0.013248311,0.04370214,-0.04555043,-0.05509425,-0.029062822,-0.016804185,2251,-0.017888307,0,1.0
2025-03,457.25,457.5595238095238,-0.026091587,21,469.75,473.5,442.0,3562218,2251,2290.809523809524,-0.017888307,21,2292,2336,2244,2250,11760846,26979378.23,1111955,2265,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2424.1,2428.98125,-0.004190116,2424.1,2429.8,-0.004190116,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2025,3,1005,80890821,164457655,2.033081788105476,10.087000000000002,0.3253870967741936,-2.497225806,-7.447,4.431,417,13.644000000000002,0.4401290322580646,-1.705774194,-8.51,5.861,18.895000000000003,0.6095161290322582,-6.915870968,-18.619,0.33,-0.017888307,0.056466185,-0.37255406,-0.10326099,-0.10795344,0.21476713,0.06835574,0.0010205293,-0.024789475,0.034007374,0.1393029,0.056637384,-0.0021810397,-0.0329837,0.071679786,-0.026131136,-0.24649845,0.10723465,0.05938864,-0.055816844,-0.025959415,0.07576582,-0.009905767,0.054921385,-0.027441254,0.056973495,0.03248472,0.015905438,0.025041524,0.10101163,-0.066776805,0.020862626,0.029053096,2377,0.0559751221679254,1,0.0
2025-04,475.5,476.2738095238095,0.039912520503007,21,457.75,495.0,447.5,4340073,2377,2313.333333333333,0.0559751221679254,21,2251,2379,2245,2365,10718302,24825104.55,1490492,2360,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2456.1,2431.435,0.0132007755455632,2456.1,2430.226666666667,0.0132007755455632,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,30,2025,4,1005,182535748,351221843,1.9241263524994567,23.950000000000003,0.7983333333333335,6.513366666666667,-1.212,11.169,417,73.48,2.4493333333333336,6.784800000000001,1.987,11.761,55.671,1.8557,5.054799999999999,-0.217,8.395,0.0559751221679254,0.049408022,-0.3282365,-0.10952105,-0.108245045,0.2662295,0.03050881,0.003017793,-0.04507027,-0.08486086,0.110746704,-0.102124125,0.13841261,-0.047371034,-0.053377885,-0.021666508,-0.16474883,-0.053299237,0.060480345,0.0260647,-0.068524495,9.316765e-05,-0.074654244,-0.011414951,0.035542723,0.15709907,-0.049971618,-0.06595146,0.057186097,0.033001527,-0.03250855,0.01649818,-0.03708214,2336,-0.017248633,0,1.0
2025-05,444.0,452.2840909090909,-0.066246057,22,475.0,480.0,430.75,3614874,2336,2340.5789473684213,-0.017248633,19,2382,2389,2307,2339,9972583,23379438.45,0,2328,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2453.7,2463.8500000000004,-0.000977159,2453.7,2462.467741935484,-0.000977159,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2025,5,1005,188491735,349149001,1.8523305597457629,32.004000000000005,1.0323870967741935,13.193967741935486,7.152,21.041,417,66.341,2.140032258064516,12.938806451612905,6.538,20.457,60.321,1.9458387096774192,11.840806451612904,6.164,20.994,-0.017248633,0.2162085,0.34306696,0.011242056,-0.1301579,0.35604697,0.06768471,0.23177126,0.070105664,0.079858206,0.05991581,0.045803826,-0.13633624,-0.001603102,-0.04313414,0.061187062,-0.019745836,0.045333564,0.022259988,-0.084809385,-0.008182349,-0.00604047,-0.021632168,0.034618862,0.023090828,-0.0767594,-0.029263988,0.043203644,-0.0036686196,0.043777425,0.031849105,-0.07559757,-0.012515681,2378,0.0179794520547944,1,0.0
2025-06,425.5,429.8690476190476,-0.041666667,21,444.0,451.0,402.25,4097098,2378,2375.4,0.0179794520547944,20,2340,2420,2317,2376,8690603,20642432.76,970530,2378,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2449.7,2439.084210526316,-0.001630191,2449.7,2439.826666666667,-0.001630191,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,30,2025,6,1005,156344878,277066498,1.7721495039959032,58.026,1.9342,19.8756,13.064,25.177,417,112.206,3.7402,19.710766666666665,13.412,25.524,121.54600000000002,4.051533333333334,18.648333333333333,12.635,26.263,0.0179794520547944,0.2711476,0.34314355,-0.03362082,-0.21769518,0.18781592,-0.03883012,0.039710995,0.0560058,0.037198156,-0.09783843,0.176776,-0.11473285,-0.10734978,0.033091165,0.06447604,-0.046817042,-0.07947552,0.011932904,-0.0013173814,0.0053582448,0.01942378,-0.030566102,0.03539798,0.023798972,0.0039640805,0.051254645,0.011986734,0.06757689,0.017010761,0.10346313,0.045404416,-0.0051051895,2288,-0.03784693,0,1.0
2025-07,413.75,418.7613636363636,-0.027614571,22,424.0,442.25,391.25,3639240,2288,2320.304347826087,-0.03784693,23,2379,2389,2274,2304,11844667,27491302.11,769791,2310,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2440.5,2444.231818181818,-0.003755562,2440.5,2444.6838709677418,-0.003755562,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2025,7,1005,55751490,100149272,1.7963514876463391,130.406,4.206645161290322,23.34935483870968,20.634,25.372,417,164.66500000000002,5.311774193548388,24.28322580645161,22.036,26.992,125.41799999999998,4.04574193548387,22.971451612903227,19.665,25.659,-0.03784693,0.12833549,-0.30970153,-0.207539,-0.18018265,0.09252243,0.07280709,0.08947802,0.14579469,0.15030056,-0.042663097,0.034939587,0.10051895,-0.01702805,0.018770827,0.10796395,-0.15179177,0.077614255,-0.04468148,0.04226464,-0.013663462,0.018876372,-0.010351604,0.051789913,0.005013476,0.051257502,0.065818444,0.060408335,0.02899853,0.024087066,0.016857877,-0.027896147,0.07220628,2191,-0.042395105,0,0.0
2025-08,420.25,406.2142857142857,0.0157099697885196,21,413.25,420.5,392.0,4447739,2191,2208.809523809524,-0.042395105,21,2287,2310,2147,2187,8854566,19540711.130000003,0,2178,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2428.9,2435.714285714286,-0.004753124,2428.9,2435.606451612903,-0.004753124,3122,3122.0,0.0,3198,3198.0,0.0,0,20,0,0,31,2025,8,1005,36157709,62056958,1.7162856750686275,97.645,3.1498387096774194,20.648258064516128,18.09,23.734,417,167.842,5.41425806451613,21.455806451612908,18.572,23.916,144.289,4.654483870967741,19.469548387096776,17.04,22.397,-0.042395105,0.16218461,-0.28255138,-0.12396304,-0.094929084,0.115914494,-0.0028876518,0.041871663,0.059659243,0.19069916,0.03155397,-0.030728858,0.0039869626,-0.020916894,-0.084376134,-0.064073905,-0.12645037,-0.11892931,-0.041280303,0.10548791,0.019638732,0.03944466,0.0009106187,0.018163767,0.059294,0.011781869,-0.038800467,-0.0540249,0.099314876,0.026520737,0.05728195,-0.01620516,0.04025671,2143,-0.021907805,0,0.0
2025-09,415.5,417.29545454545456,-0.011302796,22,419.5,431.25,394.0,2722322,2143,2182.454545454545,-0.021907805,22,2192,2234,2135,2147,10430487,22782518.79,596123,2171,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2436.3,2428.778947368421,0.0030466466301617,2436.3,2429.476666666667,0.0030466466301617,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,30,2025,9,1005,56562261,108311188,1.9149020227462263,41.07499999999999,1.3691666666666662,14.914700000000002,10.256,19.416,417,50.13200000000001,1.6710666666666671,16.878433333333334,12.534,21.849,72.478,2.4159333333333333,14.949933333333332,10.769,20.755,-0.021907805,0.08753638,0.20755738,0.017112063,-0.0062320246,0.14433916,-0.17547268,0.037160404,0.025318688,-0.021687893,0.22538151,0.17055368,0.011494737,0.07357663,0.10777818,-0.0010384921,-0.026944946,0.05601186,-0.07305503,0.1845037,0.029997999,-0.07209066,-0.095020756,0.031723592,0.034794543,-0.040549994,-0.1003955,0.025066555,0.020449292,0.110306546,0.029631449,0.07539533,0.05879162,2130,-0.006066262,0,0.0
2025-10,431.5,422.19565217391306,0.0385078219013237,23,415.75,437.0,409.25,5057077,2130,2125.8823529411766,-0.006066262,17,2120,2152,2094,2118,7897810,16784850.410000004,931151,2113,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2488.9,2461.805882352941,0.0215901161597504,2488.9,2453.7,0.0215901161597504,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2025,10,1005,358946825,671081457,1.869584602120384,21.918000000000003,0.7070322580645162,3.6214516129032255,-4.055,13.325,417,29.08900000000001,0.9383548387096776,5.222935483870969,-2.207,17.434,18.003999999999998,0.580774193548387,1.4002903225806451,-3.793,13.638,-0.006066262,-0.25389513,-0.2299038,-0.031143641,0.001111436,0.09480744,-0.13889536,0.055041842,0.13286343,0.004521027,0.091553316,0.096374325,-0.06335775,-0.037201174,0.06052356,0.11882495,-0.03619129,-0.05551309,-0.08063724,-0.02224272,-0.03497642,0.08785166,-0.025894675,-0.014390428,0.0052289213,-0.040612806,0.018884795,-0.012729776,0.08892925,0.030830769,0.058192283,0.022343451,-0.0042885216,2244,0.0535211267605633,1,0.0
2025-11,447.75,437.65,0.0376593279258401,20,431.0,451.75,426.25,4387529,2244,2183.7,0.0535211267605633,20,2130,2257,2126,2241,11615329,25406085.070000004,0,2240,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2507.3,2493.894736842105,0.007392824139178,2507.3,2494.52,0.007392824139178,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,30,2025,11,1005,554322132,1010024014,1.822088557705288,11.288999999999998,0.3762999999999999,-4.033266667,-11.033,2.688,417,12.421,0.4140333333333333,-2.0285,-7.881,3.403,21.981,0.7327,-6.977533333,-14.23,-0.987,0.0535211267605633,0.33215383,0.019127438,0.36106873,-0.033354376,0.028501216,0.09015305,0.20026404,0.06840056,0.061724324,0.052439105,0.051737048,-0.06828922,-0.066750824,0.035731267,0.09891289,-0.07271667,-0.035543557,-0.0029209994,0.04623941,0.010188971,0.052341945,-0.0566831,-0.0015433384,-0.03801313,0.082571656,-0.07090133,0.007652147,0.019049607,-0.0025273,0.11767018,-0.008315385,-0.11517269,2226,-0.00802139,0,1.0
2025-12,440.25,442.3863636363636,-0.016750419,22,447.25,453.0,428.25,2483856,2226,2226.1739130434785,-0.00802139,23,2244,2310,2183,2229,11964152,26727902.13,1009261,2241,3122,3122.0,0.0,3198,3198.0,0.0,2460.0,2460.0,0.0,2516.7,2515.481818181818,0.0037490527659234,2516.7,2515.238709677419,0.0037490527659234,3122,3122.0,0.0,3198,3198.0,0.0,0,0,0,0,31,2025,12,1005,799601045,1508291185,1.886304669599325,4.597,0.1482903225806451,-13.42106452,-18.883,-8.036,417,10.038000000000002,0.3238064516129033,-12.54364516,-21.689,-2.591,12.685000000000002,0.4091935483870969,-19.70787097,-29.295,-10.604,-0.00802139,0.17149326,-0.08905629,0.0018011618,-0.08010742,0.08185526,-0.05432536,0.12235267,0.30172566,-0.15568091,0.13535576,-0.05501248,-0.08957959,-0.010196058,0.094080105,-0.0033169421,-0.14044315,-0.002866817,0.022117386,-0.019071098,0.012390999,-0.052584745,-0.051162306,-0.061767835,0.015034888,0.01885204,0.058568694,-0.0016820331,0.047503076,0.019298766,0.09682045,0.023045829,0.0014716272,2271,0.0202156334231806,1,0.0
